epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,87.9712,0.5555,0.65489,0.84632,0.96213,0.95238,0.95503,0.83772,0.1256,25.6322,0.2089,0.0017327,0.0017327,0.0017327
29,91.0245,0.53334,0.62163,0.84091,0.98849,0.95238,0.95506,0.851,0.12653,22.6368,0.21485,0.0017228,0.0017228,0.0017228
30,93.9961,0.55648,0.63909,0.86344,0.99611,0.95238,0.95511,0.86139,0.13525,1.72527,0.22551,0.0017129,0.0017129,0.0017129
31,96.9522,0.61363,0.65672,0.89464,0.99565,0.95238,0.95507,0.86849,0.12478,1.29499,0.21226,0.001703,0.001703,0.001703
32,99.8985,0.57171,0.65244,0.84127,0.99595,0.95238,0.95507,0.87447,0.13077,1.32088,0.23012,0.0016931,0.0016931,0.0016931
33,102.918,0.5469,0.6207,0.84727,0.98848,0.95238,0.95506,0.85809,0.13698,2.03691,0.21711,0.0016832,0.0016832,0.0016832
34,105.969,0.60142,0.61498,0.85428,0.99678,0.95238,0.95509,0.86856,0.11723,0.59111,0.2083,0.0016733,0.0016733,0.0016733
35,108.958,0.66552,0.64671,0.90518,0.99702,0.95238,0.95521,0.86042,0.13272,0.24354,0.2132,0.0016634,0.0016634,0.0016634
36,111.94,0.61821,0.65902,0.8824,0.99741,0.95238,0.95591,0.87838,0.11973,0.19609,0.21049,0.0016535,0.0016535,0.0016535
37,114.812,0.59972,0.6085,0.85664,0.99735,0.95238,0.95527,0.83505,0.13775,0.24444,0.21388,0.0016436,0.0016436,0.0016436
38,117.856,0.57382,0.62412,0.86998,0.99739,0.95238,0.95529,0.86123,0.13095,0.47382,0.21688,0.0016337,0.0016337,0.0016337
39,120.922,0.63791,0.61444,0.85054,0.99688,0.95238,0.95541,0.86005,0.14124,0.83374,0.21315,0.0016238,0.0016238,0.0016238
40,123.79,0.61967,0.59487,0.87099,0.99332,0.95238,0.95522,0.85013,0.13396,4.03965,0.2159,0.0016139,0.0016139,0.0016139
41,126.705,0.53719,0.55212,0.86548,0.98896,0.95238,0.95527,0.83503,0.13718,3.41414,0.21829,0.001604,0.001604,0.001604
42,129.7,0.54905,0.57075,0.86398,0.99492,0.95238,0.95684,0.86819,0.13287,0.53755,0.21625,0.0015941,0.0015941,0.0015941
43,132.553,0.5758,0.54354,0.85522,0.99718,0.95238,0.95725,0.86189,0.13245,0.14712,0.21614,0.0015842,0.0015842,0.0015842
44,135.659,0.57181,0.51973,0.87274,0.9971,0.95238,0.95595,0.85286,0.11778,0.22312,0.21232,0.0015743,0.0015743,0.0015743
45,138.74,0.5459,0.52726,0.85829,0.9967,0.95238,0.95569,0.85847,0.12278,0.66539,0.21499,0.0015644,0.0015644,0.0015644
46,141.634,0.52977,0.51566,0.84772,0.99349,0.95238,0.95536,0.87236,0.13403,3.22669,0.22068,0.0015545,0.0015545,0.0015545
47,144.559,0.53652,0.50259,0.87931,0.99498,0.95238,0.95573,0.88265,0.13261,0.80221,0.21792,0.0015446,0.0015446,0.0015446
48,147.444,0.50332,0.49534,0.84451,0.99459,0.95238,0.95604,0.87145,0.13418,0.68046,0.21626,0.0015347,0.0015347,0.0015347
49,150.358,0.54253,0.50048,0.84553,0.99401,0.95238,0.9558,0.87313,0.12426,0.85201,0.21271,0.0015248,0.0015248,0.0015248
50,153.521,0.50319,0.46784,0.83794,0.99622,0.95238,0.95574,0.86703,0.12728,0.46164,0.21608,0.0015149,0.0015149,0.0015149
51,156.509,0.54155,0.49311,0.84922,0.99708,0.95238,0.95631,0.84803,0.1395,0.24013,0.21673,0.001505,0.001505,0.001505
52,159.5,0.55004,0.52298,0.90182,0.99724,0.95238,0.95642,0.89021,0.12786,0.30015,0.2158,0.0014951,0.0014951,0.0014951
53,162.484,0.55431,0.54126,0.86037,0.99673,0.95238,0.95622,0.85765,0.14149,0.41724,0.21646,0.0014852,0.0014852,0.0014852
54,165.392,0.48046,0.50059,0.85844,0.99719,0.95238,0.95916,0.88603,0.12663,0.13209,0.21401,0.0014753,0.0014753,0.0014753
55,168.306,0.48991,0.46983,0.82752,0.99741,0.95238,0.96109,0.88849,0.12514,0.11941,0.21178,0.0014654,0.0014654,0.0014654
56,171.201,0.44711,0.41877,0.82338,0.99733,0.95238,0.95695,0.8569,0.12177,0.17779,0.20994,0.0014555,0.0014555,0.0014555
57,174.073,0.49336,0.47843,0.88316,0.99691,0.95238,0.95591,0.85573,0.11895,0.42235,0.21152,0.0014456,0.0014456,0.0014456
58,177.053,0.52667,0.4339,0.84342,0.99711,0.95238,0.95541,0.83934,0.144,0.33288,0.21742,0.0014357,0.0014357,0.0014357
59,179.972,0.49645,0.43933,0.853,0.9972,0.95238,0.95539,0.89623,0.10924,0.27156,0.21218,0.0014258,0.0014258,0.0014258
60,183.086,0.52705,0.45628,0.84802,0.99679,0.95238,0.95516,0.84295,0.13585,0.64229,0.21841,0.0014159,0.0014159,0.0014159
61,186.044,0.52594,0.45683,0.8603,0.99618,0.95238,0.95515,0.85755,0.13724,1.01816,0.21864,0.001406,0.001406,0.001406
62,189.07,0.54582,0.45379,0.85973,0.99459,0.95238,0.95544,0.86899,0.12227,1.97473,0.21511,0.0013961,0.0013961,0.0013961
63,191.942,0.51815,0.43123,0.82784,0.99616,0.95238,0.95582,0.86635,0.13677,1.15573,0.22065,0.0013862,0.0013862,0.0013862
64,194.763,0.53433,0.44236,0.87033,0.9972,0.95238,0.95751,0.88143,0.12401,0.24685,0.21764,0.0013763,0.0013763,0.0013763
65,197.474,0.45645,0.40121,0.84334,0.99718,0.95238,0.96324,0.87642,0.12374,0.13193,0.21804,0.0013664,0.0013664,0.0013664
66,200.421,0.47173,0.42157,0.83813,0.99721,0.95238,0.96375,0.89442,0.11855,0.12891,0.21517,0.0013565,0.0013565,0.0013565
67,203.237,0.50218,0.42376,0.85444,0.99727,0.95238,0.95942,0.91029,0.11506,0.11797,0.21099,0.0013466,0.0013466,0.0013466
68,206.089,0.50166,0.4613,0.86939,0.99719,0.95238,0.95896,0.92371,0.11517,0.11572,0.21625,0.0013367,0.0013367,0.0013367
69,209.02,0.5263,0.45668,0.8621,0.99726,0.95238,0.95582,0.88743,0.12815,0.13366,0.22839,0.0013268,0.0013268,0.0013268
70,211.901,0.47811,0.40665,0.86863,0.99736,0.95238,0.95601,0.88243,0.1201,0.15494,0.22846,0.0013169,0.0013169,0.0013169
71,214.974,0.47516,0.41192,0.8241,0.99728,0.95238,0.95916,0.896,0.13035,0.12207,0.21823,0.001307,0.001307,0.001307
72,217.81,0.46666,0.45044,0.8498,0.99719,0.95238,0.96278,0.92605,0.10547,0.13097,0.21141,0.0012971,0.0012971,0.0012971
73,220.499,0.46753,0.37244,0.82424,0.99718,0.95238,0.96413,0.91822,0.1041,0.12254,0.21002,0.0012872,0.0012872,0.0012872
74,223.372,0.45794,0.37286,0.83183,0.9972,0.95238,0.96012,0.87311,0.1154,0.16486,0.21158,0.0012773,0.0012773,0.0012773
75,226.241,0.48108,0.42215,0.85298,0.99697,0.95238,0.95885,0.89275,0.12086,0.23532,0.21106,0.0012674,0.0012674,0.0012674
76,229.265,0.47474,0.3862,0.81919,0.99673,0.95238,0.9592,0.85284,0.12945,0.1952,0.212,0.0012575,0.0012575,0.0012575
77,232.259,0.51415,0.46009,0.85208,0.99644,0.95238,0.959,0.86261,0.12277,0.18052,0.21241,0.0012476,0.0012476,0.0012476
78,235.233,0.48268,0.41126,0.84161,0.99562,0.95238,0.95579,0.87481,0.11278,0.2523,0.21047,0.0012377,0.0012377,0.0012377
79,238.182,0.46171,0.36636,0.84598,0.99694,0.95238,0.95564,0.86785,0.11818,0.34283,0.21205,0.0012278,0.0012278,0.0012278
80,241.071,0.4903,0.41637,0.82415,0.99693,0.95238,0.95695,0.8735,0.11268,0.19204,0.21139,0.0012179,0.0012179,0.0012179
81,244.084,0.45683,0.38175,0.8126,0.997,0.95238,0.96045,0.88628,0.11046,0.11176,0.2073,0.001208,0.001208,0.001208
82,246.977,0.47478,0.40908,0.84423,0.99691,0.95238,0.96127,0.90287,0.11016,0.1504,0.2097,0.0011981,0.0011981,0.0011981
83,249.861,0.47004,0.39168,0.81644,0.9963,0.95238,0.96019,0.87705,0.11861,0.23503,0.21195,0.0011882,0.0011882,0.0011882
84,252.633,0.4202,0.36767,0.82542,0.99684,0.95238,0.96394,0.88131,0.11011,0.11257,0.20866,0.0011783,0.0011783,0.0011783
85,255.513,0.45961,0.40917,0.84874,0.99713,0.95238,0.96308,0.90643,0.10987,0.11907,0.20784,0.0011684,0.0011684,0.0011684
86,258.46,0.45021,0.39182,0.84531,0.99719,0.95238,0.96127,0.90401,0.11128,0.13698,0.20705,0.0011585,0.0011585,0.0011585
87,261.386,0.42903,0.35911,0.83463,0.99732,0.95238,0.96224,0.91898,0.0999,0.12449,0.20664,0.0011486,0.0011486,0.0011486
88,264.293,0.4952,0.39274,0.8425,0.99731,0.95238,0.96375,0.90215,0.10816,0.12445,0.20778,0.0011387,0.0011387,0.0011387
89,267.142,0.44502,0.36415,0.83366,0.99726,0.95238,0.96433,0.89868,0.11242,0.12284,0.21067,0.0011288,0.0011288,0.0011288
90,269.965,0.46278,0.36613,0.83246,0.99727,0.95238,0.96855,0.91941,0.11041,0.09677,0.21063,0.0011189,0.0011189,0.0011189
91,272.859,0.44745,0.36692,0.84088,0.99734,0.95238,0.97056,0.89981,0.11556,0.0939,0.20976,0.001109,0.001109,0.001109
92,275.697,0.42248,0.3627,0.82496,0.99741,0.95238,0.96773,0.88091,0.11427,0.11531,0.21118,0.0010991,0.0010991,0.0010991
