epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,265.389,0.62024,0.51802,0.90741,0,0,0,0,0,0.28516,0,0.0083566,0.0083566,0.0083566
85,268.359,0.55891,0.50453,0.89403,0,0,0,0,0,0.45312,0,0.0083368,0.0083368,0.0083368
86,271.344,0.61006,0.49801,0.90635,0,0,0,0,0,0.11426,0,0.008317,0.008317,0.008317
87,274.358,0.58656,0.47452,0.89358,0,0,0,0,0,0.48828,0,0.0082972,0.0082972,0.0082972
88,277.323,0.58247,0.48972,0.89677,0,0,0,0,0,0.96436,0,0.0082774,0.0082774,0.0082774
89,280.282,0.54508,0.4441,0.884,0,0,0,0,0,0.58984,0,0.0082576,0.0082576,0.0082576
90,283.217,0.58479,0.47637,0.88508,0,0,0,0,0,0.10938,0,0.0082378,0.0082378,0.0082378
91,286.175,0.57859,0.48957,0.89141,0,0,0,0,0,0.16504,0,0.008218,0.008218,0.008218
92,289.115,0.58347,0.49463,0.88752,0,0,0,0,0,0.12891,0,0.0081982,0.0081982,0.0081982
93,292.114,0.57857,0.49451,0.89435,0,0,0,0,0,0.06543,0,0.0081784,0.0081784,0.0081784
94,295.047,0.59621,0.48326,0.91445,0,0,0,0,0,0.00781,0,0.0081586,0.0081586,0.0081586
95,298.002,0.56932,0.48451,0.89331,0,0,0,0,0,0.03906,0,0.0081388,0.0081388,0.0081388
96,300.927,0.62047,0.47711,0.934,0,0,0,0,0,0.03027,0,0.008119,0.008119,0.008119
97,303.906,0.5876,0.47066,0.90866,0,0,0,0,0,0.01562,0,0.0080992,0.0080992,0.0080992
98,306.872,0.60249,0.51123,0.9043,0,0,0,0,0,0.03125,0,0.0080794,0.0080794,0.0080794
99,309.852,0.62174,0.47154,0.90178,0,0,0,0,0,0.02344,0,0.0080596,0.0080596,0.0080596
100,312.927,0.53434,0.43641,0.89054,0,0,0,0,0,0.03125,0,0.0080398,0.0080398,0.0080398
101,315.911,0.62988,0.49617,0.91026,0,0,0,0,0,0.07422,0,0.00802,0.00802,0.00802
102,318.934,0.58673,0.44876,0.87424,0,0,0,0,0,0.03906,0,0.0080002,0.0080002,0.0080002
103,322.144,0.54604,0.45706,0.85942,0,0,0,0,0,0.01953,0,0.0079804,0.0079804,0.0079804
104,325.266,0.5975,0.48167,0.89944,0,0,0,0,0,0.07617,0,0.0079606,0.0079606,0.0079606
105,328.48,0.58464,0.46882,0.88912,0,0,0,0,0,0.18896,0,0.0079408,0.0079408,0.0079408
106,332.102,0.56305,0.47305,0.87574,0,0,0,0,0,0.11133,0,0.007921,0.007921,0.007921
107,335.418,0.56852,0.48307,0.89422,0,0,0,0,0,0.01172,0,0.0079012,0.0079012,0.0079012
108,338.564,0.54924,0.4478,0.88735,0,0,0,0,0,0.00391,0,0.0078814,0.0078814,0.0078814
109,341.73,0.546,0.48667,0.86714,0,0,0,0,0,0.00586,0,0.0078616,0.0078616,0.0078616
110,344.811,0.57302,0.46549,0.86183,0,0,0,0,0,1.35059,0,0.0078418,0.0078418,0.0078418
111,348.044,0.52653,0.43274,0.87326,0,0,0,0,0,6.19922,0,0.007822,0.007822,0.007822
112,353.201,0.57673,0.5105,0.87919,0,0,0,0,0,1.36523,0,0.0078022,0.0078022,0.0078022
113,356.83,0.55711,0.4529,0.89693,0,0,0,0,0,0.03906,0,0.0077824,0.0077824,0.0077824
114,360.039,0.52844,0.44886,0.87851,0,0,0,0,0,0.00977,0,0.0077626,0.0077626,0.0077626
115,363.286,0.54957,0.46282,0.89491,0,0,0,0,0,0,0,0.0077428,0.0077428,0.0077428
116,366.372,0.56942,0.46855,0.87027,0,0,0,0,0,0.00586,0,0.007723,0.007723,0.007723
117,369.517,0.52841,0.42637,0.84925,0,0,0,0,0,0.01562,0,0.0077032,0.0077032,0.0077032
118,372.798,0.52618,0.43157,0.86494,0,0,0,0,0,0.02344,0,0.0076834,0.0076834,0.0076834
119,375.901,0.57667,0.44151,0.8849,0,0,0,0,0,0.02148,0,0.0076636,0.0076636,0.0076636
120,379.047,0.60532,0.47417,0.90037,0,0,0,0,0,0,0,0.0076438,0.0076438,0.0076438
121,382.169,0.51378,0.41709,0.86667,0,0,0,0,0,0.09375,0,0.007624,0.007624,0.007624
122,385.245,0.57399,0.44922,0.88322,0,0,0,0,0,0.3374,0,0.0076042,0.0076042,0.0076042
123,388.351,0.58979,0.47342,0.89603,0,0,0,0,0,0.34424,0,0.0075844,0.0075844,0.0075844
124,391.509,0.58931,0.43785,0.8893,0,0,0,0,0,0.17578,0,0.0075646,0.0075646,0.0075646
125,394.657,0.53298,0.45462,0.8844,0,0,0,0,0,0.0625,0,0.0075448,0.0075448,0.0075448
126,397.884,0.55653,0.45704,0.86729,0,0,0,0,0,0.00586,0,0.007525,0.007525,0.007525
127,400.979,0.51175,0.41576,0.87641,0,0,0,0,0,0.01562,0,0.0075052,0.0075052,0.0075052
128,404.104,0.51044,0.43427,0.85975,0,0,0,0,0,0.00977,0,0.0074854,0.0074854,0.0074854
129,407.149,0.57586,0.43306,0.91858,0,0,0,0,0,0.01172,0,0.0074656,0.0074656,0.0074656
130,410.22,0.55047,0.42846,0.89529,0,0,0,0,0,0.02734,0,0.0074458,0.0074458,0.0074458
131,413.336,0.52152,0.41344,0.88528,0,0,0,0,0,0.0332,0,0.007426,0.007426,0.007426
132,416.378,0.53297,0.41051,0.8811,0,0,0,0,0,0.15625,0,0.0074062,0.0074062,0.0074062
133,419.426,0.54792,0.42847,0.88296,0,0,0,0,0,0.17383,0,0.0073864,0.0073864,0.0073864
134,422.533,0.55327,0.43915,0.89298,0,0,0,0,0,0.08398,0,0.0073666,0.0073666,0.0073666
135,425.655,0.55363,0.44339,0.88686,0,0,0,0,0,0.17871,0,0.0073468,0.0073468,0.0073468
136,428.937,0.56746,0.4519,0.89725,0,0,0,0,0,0.00195,0,0.007327,0.007327,0.007327
137,432.198,0.54994,0.43941,0.88878,0,0,0,0,0,0.00195,0,0.0073072,0.0073072,0.0073072
138,435.457,0.56851,0.45861,0.88844,0,0,0,0,0,0.01367,0,0.0072874,0.0072874,0.0072874
139,438.702,0.56502,0.48181,0.90591,0,0,0,0,0,0.02148,0,0.0072676,0.0072676,0.0072676
140,441.998,0.59335,0.48122,0.91059,0,0,0,0,0,0.06738,0,0.0072478,0.0072478,0.0072478
141,445.176,0.52837,0.45972,0.88205,0,0,0,0,0,0.07422,0,0.007228,0.007228,0.007228
142,448.439,0.52269,0.4151,0.88003,0,0,0,0,0,0.11621,0,0.0072082,0.0072082,0.0072082
143,451.686,0.52304,0.39891,0.88417,0,0,0,0,0,0.33057,0,0.0071884,0.0071884,0.0071884
144,454.92,0.52115,0.41696,0.86231,0,0,0,0,0,0.13672,0,0.0071686,0.0071686,0.0071686
145,458.167,0.49611,0.40042,0.86579,0,0,0,0,0,0.14355,0,0.0071488,0.0071488,0.0071488
146,461.402,0.51849,0.43067,0.86977,0,0,0,0,0,0.19922,0,0.007129,0.007129,0.007129
147,464.738,0.51869,0.43801,0.8742,0,0,0,0,0,0.02148,0,0.0071092,0.0071092,0.0071092
148,468.058,0.48383,0.38319,0.85584,0,0,0,0,0,0.0332,0,0.0070894,0.0070894,0.0070894
149,471.401,0.53807,0.44806,0.87069,0,0,0,0,0,0.04883,0,0.0070696,0.0070696,0.0070696
150,474.629,0.52032,0.4099,0.87141,0,0,0,0,0,0.03516,0,0.0070498,0.0070498,0.0070498
151,477.659,0.51864,0.38154,0.87689,0,0,0,0,0,0.0293,0,0.00703,0.00703,0.00703
152,480.796,0.54223,0.4618,0.89344,0,0,0,0,0,0.07422,0,0.0070102,0.0070102,0.0070102
153,483.975,0.57043,0.41747,0.89153,0,0,0,0,0,0.0918,0,0.0069904,0.0069904,0.0069904
154,487.186,0.52753,0.41329,0.87349,0,0,0,0,0,0.09375,0,0.0069706,0.0069706,0.0069706
155,490.257,0.51794,0.40394,0.86628,0,0,0,0,0,0.00391,0,0.0069508,0.0069508,0.0069508
156,493.311,0.53036,0.41082,0.88557,0,0,0,0,0,0.01172,0,0.006931,0.006931,0.006931
157,496.382,0.52094,0.40026,0.88028,0,0,0,0,0,0.01367,0,0.0069112,0.0069112,0.0069112
158,499.485,0.531,0.38109,0.86995,0,0,0,0,0,0.01562,0,0.0068914,0.0068914,0.0068914
159,502.523,0.48787,0.36984,0.85079,0,0,0,0,0,0.0293,0,0.0068716,0.0068716,0.0068716
160,505.571,0.53534,0.39108,0.86772,0,0,0,0,0,0.01172,0,0.0068518,0.0068518,0.0068518
161,508.663,0.51764,0.41598,0.87143,0,0,0,0,0,0.01562,0,0.006832,0.006832,0.006832
162,511.721,0.53836,0.44249,0.89363,0,0,0,0,0,0.01562,0,0.0068122,0.0068122,0.0068122
163,514.75,0.53707,0.4319,0.8858,0,0,0,0,0,0.01172,0,0.0067924,0.0067924,0.0067924
164,517.781,0.49868,0.37552,0.85447,0,0,0,0,0,0,0,0.0067726,0.0067726,0.0067726
165,520.907,0.5356,0.42899,0.87596,0,0,0,0,0,0,0,0.0067528,0.0067528,0.0067528
166,523.995,0.53907,0.41386,0.88808,0,0,0,0,0,0.01758,0,0.006733,0.006733,0.006733
167,527.008,0.53652,0.41808,0.87442,0,0,0,0,0,0.05859,0,0.0067132,0.0067132,0.0067132
168,530.025,0.52638,0.40508,0.88269,0,0,0,0,0,0.06836,0,0.0066934,0.0066934,0.0066934
169,533.06,0.52774,0.40486,0.87588,0,0,0,0,0,0.14746,0,0.0066736,0.0066736,0.0066736
170,536.101,0.58689,0.47887,0.91997,0,0,0,0,0,0.46777,0,0.0066538,0.0066538,0.0066538
171,539.301,0.52005,0.39223,0.85954,0,0,0,0,0,0.13086,0,0.006634,0.006634,0.006634
172,542.485,0.54066,0.42333,0.89459,0,0,0,0,0,0.2832,0,0.0066142,0.0066142,0.0066142
173,545.501,0.51264,0.41086,0.86272,0,0,0,0,0,0.00977,0,0.0065944,0.0065944,0.0065944
174,548.581,0.52648,0.40679,0.87794,0,0,0,0,0,0.00781,0,0.0065746,0.0065746,0.0065746
175,551.655,0.50881,0.38765,0.86398,0,0,0,0,0,0.0625,0,0.0065548,0.0065548,0.0065548
176,554.699,0.50087,0.37774,0.87146,0,0,0,0,0,0.05859,0,0.006535,0.006535,0.006535
177,557.854,0.59175,0.46002,0.91269,0,0,0,0,0,0.06055,0,0.0065152,0.0065152,0.0065152
178,560.965,0.5065,0.40684,0.87559,0,0,0,0,0,0.09277,0,0.0064954,0.0064954,0.0064954
179,564.112,0.53989,0.39958,0.87191,0,0,0,0,0,0.05469,0,0.0064756,0.0064756,0.0064756
180,567.211,0.48324,0.3611,0.85274,0,0,0,0,0,0.01953,0,0.0064558,0.0064558,0.0064558
181,570.371,0.48832,0.40245,0.84357,0,0,0,0,0,0.01562,0,0.006436,0.006436,0.006436
182,573.57,0.49332,0.3583,0.86841,0,0,0,0,0,0.01367,0,0.0064162,0.0064162,0.0064162
183,576.752,0.55956,0.43781,0.89643,0,0,0,0,0,0.04395,0,0.0063964,0.0063964,0.0063964
184,579.944,0.49965,0.39594,0.85108,0,0,0,0,0,0.11914,0,0.0063766,0.0063766,0.0063766
185,583.205,0.50049,0.39951,0.87689,0,0,0,0,0,0.11914,0,0.0063568,0.0063568,0.0063568
186,586.192,0.4826,0.35797,0.84434,0,0,0,0,0,0.08398,0,0.006337,0.006337,0.006337
187,589.228,0.49343,0.39828,0.86969,0,0,0,0,0,0.13086,0,0.0063172,0.0063172,0.0063172
188,592.317,0.53548,0.41693,0.87594,0,0,0,0,0,0.09961,0,0.0062974,0.0062974,0.0062974
189,595.385,0.51194,0.38342,0.87178,0,0,0,0,0,0.05859,0,0.0062776,0.0062776,0.0062776
190,598.514,0.51654,0.38477,0.85495,0,0,0,0,0,0.11328,0,0.0062578,0.0062578,0.0062578
191,601.512,0.51872,0.40544,0.85133,0,0,0,0,0,0.01758,0,0.006238,0.006238,0.006238
192,604.639,0.48943,0.37886,0.85818,0,0,0,0,0,0.01758,0,0.0062182,0.0062182,0.0062182
193,607.667,0.50131,0.38715,0.86848,0,0,0,0,0,0.04199,0,0.0061984,0.0061984,0.0061984
194,610.676,0.52391,0.37403,0.86184,0,0,0,0,0,0.01953,0,0.0061786,0.0061786,0.0061786
195,613.712,0.49863,0.37486,0.88191,0,0,0,0,0,0.02344,0,0.0061588,0.0061588,0.0061588
196,616.799,0.49497,0.36803,0.85875,0,0,0,0,0,0,0,0.006139,0.006139,0.006139
197,619.835,0.52405,0.42864,0.88715,0,0,0,0,0,0,0,0.0061192,0.0061192,0.0061192
198,622.824,0.50169,0.39386,0.88545,0,0,0,0,0,0,0,0.0060994,0.0060994,0.0060994
199,625.806,0.47379,0.3817,0.86785,0,0,0,0,0,0,0,0.0060796,0.0060796,0.0060796
200,628.835,0.49723,0.36838,0.85376,0,0,0,0,0,0.00391,0,0.0060598,0.0060598,0.0060598
201,631.834,0.49957,0.39721,0.86722,0,0,0,0,0,0.01172,0,0.00604,0.00604,0.00604
202,635.018,0.46178,0.35283,0.85519,0,0,0,0,0,0.00195,0,0.0060202,0.0060202,0.0060202
203,638.229,0.49933,0.39302,0.87947,0,0,0,0,0,0.01367,0,0.0060004,0.0060004,0.0060004
204,641.332,0.53914,0.41382,0.89266,0,0,0,0,0,0,0,0.0059806,0.0059806,0.0059806
205,644.378,0.51102,0.41544,0.86721,0,0,0,0,0,0,0,0.0059608,0.0059608,0.0059608
206,647.538,0.53272,0.40664,0.88029,0,0,0,0,0,0.01562,0,0.005941,0.005941,0.005941
207,650.71,0.48702,0.37277,0.85032,0,0,0,0,0,0.01562,0,0.0059212,0.0059212,0.0059212
208,653.77,0.51265,0.40576,0.86784,0,0,0,0,0,0.01367,0,0.0059014,0.0059014,0.0059014
209,656.858,0.48134,0.38514,0.85356,0,0,0,0,0,0.00781,0,0.0058816,0.0058816,0.0058816
210,659.91,0.49425,0.39182,0.8514,0,0,0,0,0,0.01367,0,0.0058618,0.0058618,0.0058618
211,662.895,0.51622,0.4141,0.86943,0,0,0,0,0,0.10352,0,0.005842,0.005842,0.005842
212,665.998,0.52547,0.40208,0.89229,0,0,0,0,0,0.5166,0,0.0058222,0.0058222,0.0058222
213,669.036,0.47152,0.37124,0.85825,0,0,0,0,0,0.33594,0,0.0058024,0.0058024,0.0058024
214,672.109,0.47301,0.35353,0.86969,0,0,0,0,0,0.19922,0,0.0057826,0.0057826,0.0057826
215,675.329,0.46427,0.36551,0.85411,0,0,0,0,0,0.02148,0,0.0057628,0.0057628,0.0057628
216,678.452,0.4958,0.38676,0.88539,0,0,0,0,0,0.09473,0,0.005743,0.005743,0.005743
217,681.519,0.47605,0.36479,0.84949,0,0,0,0,0,0.08887,0,0.0057232,0.0057232,0.0057232
218,684.605,0.47319,0.39354,0.86196,0,0,0,0,0,0.02734,0,0.0057034,0.0057034,0.0057034
219,687.768,0.49013,0.43093,0.8687,0,0,0,0,0,0.06836,0,0.0056836,0.0056836,0.0056836
220,690.781,0.5124,0.39972,0.87068,0,0,0,0,0,0.08398,0,0.0056638,0.0056638,0.0056638
221,693.893,0.47838,0.36005,0.8549,0,0,0,0,0,0.04883,0,0.005644,0.005644,0.005644
222,696.95,0.49228,0.35305,0.84338,0,0,0,0,0,0.03906,0,0.0056242,0.0056242,0.0056242
223,700.063,0.51241,0.3882,0.87598,0,0,0,0,0,0.00391,0,0.0056044,0.0056044,0.0056044
224,703.117,0.47509,0.36291,0.86555,0,0,0,0,0,0.16406,0,0.0055846,0.0055846,0.0055846
225,706.134,0.51477,0.38322,0.8824,0,0,0,0,0,0.25391,0,0.0055648,0.0055648,0.0055648
226,709.175,0.52572,0.38371,0.88632,0,0,0,0,0,0,0,0.005545,0.005545,0.005545
227,712.163,0.48401,0.38769,0.87857,0,0,0,0,0,0,0,0.0055252,0.0055252,0.0055252
228,715.284,0.46024,0.35485,0.84635,0,0,0,0,0,0.01953,0,0.0055054,0.0055054,0.0055054
229,718.265,0.4793,0.38101,0.87252,0,0,0,0,0,0.04297,0,0.0054856,0.0054856,0.0054856
230,721.328,0.44895,0.3696,0.85431,0,0,0,0,0,0.0332,0,0.0054658,0.0054658,0.0054658
231,724.352,0.514,0.38507,0.86702,0,0,0,0,0,0.00586,0,0.005446,0.005446,0.005446
232,727.4,0.48965,0.35154,0.86349,0,0,0,0,0,0.00586,0,0.0054262,0.0054262,0.0054262
233,730.403,0.49836,0.37878,0.86931,0,0,0,0,0,0.00781,0,0.0054064,0.0054064,0.0054064
234,733.526,0.46337,0.35089,0.84807,0,0,0,0,0,0.00781,0,0.0053866,0.0053866,0.0053866
235,736.566,0.48167,0.35423,0.85545,0,0,0,0,0,0.06738,0,0.0053668,0.0053668,0.0053668
236,739.577,0.46327,0.31917,0.84793,0,0,0,0,0,0.3125,0,0.005347,0.005347,0.005347
237,742.529,0.49427,0.3758,0.86384,0,0,0,0,0,0.43408,0,0.0053272,0.0053272,0.0053272
238,745.556,0.54492,0.37342,0.87897,0,0,0,0,0,0.3584,0,0.0053074,0.0053074,0.0053074
239,748.685,0.492,0.35792,0.86564,0,0,0,0,0,0.40674,0,0.0052876,0.0052876,0.0052876
240,751.779,0.49016,0.36844,0.86728,0,0,0,0,0,0.27441,0,0.0052678,0.0052678,0.0052678
241,754.823,0.51868,0.36908,0.89198,0,0,0,0,0,0.13672,0,0.005248,0.005248,0.005248
242,757.934,0.45913,0.35247,0.84025,0,0,0,0,0,0.1748,0,0.0052282,0.0052282,0.0052282
243,761.138,0.50629,0.36389,0.86376,0,0,0,0,0,0.07129,0,0.0052084,0.0052084,0.0052084
244,764.365,0.48311,0.37643,0.85995,0,0,0,0,0,0.01367,0,0.0051886,0.0051886,0.0051886
245,767.456,0.50839,0.37087,0.85706,0,0,0,0,0,0.00586,0,0.0051688,0.0051688,0.0051688
246,770.513,0.4705,0.35097,0.85395,0,0,0,0,0,0.01172,0,0.005149,0.005149,0.005149
247,773.617,0.46937,0.37585,0.84007,0,0,0,0,0,0.00781,0,0.0051292,0.0051292,0.0051292
248,776.692,0.48109,0.36187,0.85915,0,0,0,0,0,0.00781,0,0.0051094,0.0051094,0.0051094
